id,text,audio,speaker_id,split,human_label,expected_issue,human_note
aishell_BAC009S0003W0181,其多次去美国参观学习苹果等高科技企业,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0181.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0182,明年将宣布利用互联网二次转型的具体动作,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0182.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0183,如果你还把互联网思维当作房地产企业营销的虎头,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0183.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0184,而不是经营思路的一种尝试和转变,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0184.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0185,那么你既有的竞争优势,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0185.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0186,可能在瞬间就会被改变甚至逆转,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0186.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0187,三公数字更加清晰易懂,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0187.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0188,三公经费是财政预算中最受社会关注的内容之一,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0188.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0189,温家宝在国务院常务会议上就已提出,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0189.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0190,省级政府要在两年内全面公开三公经费,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0190.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0191,并推进公开部门预决算,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0191.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0192,今年北京四川河南等省市率先公布了三公经费,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0192.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0193,广东省财政厅厅长在接受采访时表示,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0193.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0194,下一步准备扩大对公务卡等方面的监督,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0194.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0195,并将公布科目从目前的类级细化到项级,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0195.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0196,比如办公费细化到水电费印刷费等,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0196.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0197,在推进食品安全信息公开方面,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0197.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0198,卫生行政主管部门要进一步强化食品安全标准公开,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0198.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0199,拓宽公众参与食品安全标准起草的渠道,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0199.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0200,进一步做好征求公众意见工作,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0200.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0201,在征地拆迁信息公开方面,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0201.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0202,进一步扩大社会公众对征地拆迁工作的参与,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0202.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0203,三公经费公开需要制度化,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0203.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0204,中央财经大学财政学院教授曾康华,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0204.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0205,中央部门今年三公经费公开已近尾声,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0205.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0206,在公开这一做法获得一致肯定的同时,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0206.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0207,公布内容不够细致公布标准不一等,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0207.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0208,导致公众对数字雾里看花,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0208.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
ntu_l2_0001,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0001.m4a,ntu_l2_american_s1,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0002,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0002.m4a,ntu_l2_american_s2,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0003,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0003.m4a,ntu_l2_american_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0004,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0004.m4a,ntu_l2_american_s4,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0005,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0005.m4a,ntu_l2_american_s1,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0006,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0006.m4a,ntu_l2_american_s2,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0007,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0007.m4a,ntu_l2_american_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0008,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0008.m4a,ntu_l2_american_s4,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0009,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0009.m4a,ntu_l2_american_s5,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0010,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0010.m4a,ntu_l2_american_s6,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0011,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0011.m4a,ntu_l2_american_s7,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0012,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0012.m4a,ntu_l2_american_s8,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0013,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0013.m4a,ntu_l2_american_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0014,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0014.m4a,ntu_l2_american_s4,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0015,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0015.m4a,ntu_l2_american_s5,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0016,他們都很忙。我家有四口人：爸爸媽媽哥哥和我。我家還有一隻小黑狗和一隻大花貓。我父親是一個有名的大夫。我母親是中學英語老師。他們都非常忙。我哥哥是大學生，學中文。他個子很高、比較胖。他的同學都叫他胖子。他的女朋友很漂亮，是日本人。我的小狗叫黑黑。小貓的名字呢，是花花。你看，這是我們家。我們家的房子不大也不小。有四個房間。還有一個非常好看的小花園。我的房間不太大。裡邊有一張小桌子兩把椅子和一張床。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0016.m4a,ntu_l2_american_s6,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, beginner reading prompt."
ntu_l2_0017,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0017.m4a,ntu_l2_american_s1,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0018,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0018.m4a,ntu_l2_american_s2,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0019,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0019.m4a,ntu_l2_american_s3,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0020,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0020.m4a,ntu_l2_american_s4,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
ntu_l2_0021,今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。,data/external/ntu_l2_mandarin/ntu_l2_mandarin_0021.m4a,ntu_l2_american_s5,train,learner,phoneme_issue,"Imported from public NTU L2 Mandarin learner speech; american learner, intermediate reading prompt."
